config	eval_type	holdout	holdout_technology	test_aware	production_candidate	n_features	n_pos	n_neg	threshold_used	auroc	auprc	mcc	bal_acc
rank_plus_all_pathways__platform_covariate	standard_lodo	GSE41998	affymetrix	False	True	1015	201	5	0.47	0.4776119402985074	0.9808336953269243	0.033204981690121184	0.5492537313432836
rank_plus_all_pathways__platform_covariate	standard_lodo	GSE44272	agilent	False	True	1015	35	18	0.5	0.4396825396825397	0.6236358349467442	-0.10468088143724763	0.44841269841269843
rank_plus_all_pathways__platform_covariate	standard_lodo	GSE4779	agilent	False	True	1015	39	63	0.49	0.9873829873829874	0.9881942657862391	0.9386793281621159	0.9615384615384616
rank_plus_all_pathways__platform_covariate	standard_lodo	GSE48905	affymetrix	False	True	1015	15	24	0.48	0.4666666666666667	0.37294265503455043	-0.016484511834894675	0.4916666666666667
rank_plus_all_pathways__platform_covariate	standard_lodo	GSE50948	affymetrix	False	True	1015	53	103	0.45000000000000007	0.532148745191427	0.4324242016669384	-0.04885953129427375	0.47426268547352995
rank_plus_all_pathways__platform_covariate	standard_lodo	GSE5122	affymetrix	False	True	1015	4	53	0.45999999999999996	0.7122641509433962	0.2221331908831909	0.27958382625424694	0.7735849056603774
rank_plus_all_pathways__platform_covariate	standard_lodo	GSE62321	affymetrix	False	True	1015	26	31	0.44000000000000006	0.45161290322580644	0.4772493450912929	0.018910632655764044	0.5086848635235732
rank_plus_all_pathways__platform_covariate	standard_lodo	GSE63885	affymetrix	False	True	1015	65	3	0.43000000000000005	0.36410256410256414	0.95439227625186	-0.08439494725697222	0.39743589743589747
rank_plus_all_pathways__platform_covariate	standard_lodo	GSE65021	agilent	False	True	1015	31	9	0.45000000000000007	0.6881720430107527	0.8544523123417369	0.1182350023116271	0.5663082437275986
rank_plus_all_pathways__platform_covariate	standard_lodo	GSE66999	agilent	False	True	1015	70	6	0.44000000000000006	0.5238095238095238	0.9377843733487445	0.013415146900452644	0.5119047619047619
rank_plus_all_pathways__platform_covariate	standard_lodo	GSE6861	agilent	False	True	1015	66	95	0.49	0.8612440191387559	0.8242095138807197	0.5846203877965378	0.7853269537480064
rank_plus_all_pathways__platform_covariate	standard_lodo	GSE68871	affymetrix	False	True	1015	97	21	0.44000000000000006	0.7133038782523319	0.8907915683710823	0.21266759209331434	0.6386843397152675
rank_plus_all_pathways__platform_covariate	standard_lodo	GSE72970	affymetrix	False	True	1015	63	61	0.47	0.48061410356492323	0.49945498431766694	-0.01898144995153572	0.49063231850117095
rank_plus_all_pathways__platform_covariate	standard_lodo	GSE73578	affymetrix	False	True	1015	40	23	0.45000000000000007	0.5760869565217391	0.721951347563585	0.15959203655605883	0.5826086956521739
rank_plus_all_pathways__platform_covariate	standard_lodo	GSE76360	agilent	False	True	1015	66	30	0.45999999999999996	0.6075757575757577	0.7424238505660965	0.06210273191490666	0.5318181818181817
rank_plus_all_pathways__platform_covariate	standard_lodo	GSE82172	agilent	False	True	1015	21	131	0.43000000000000005	0.4129407488186114	0.11908190353790923	-0.05618184229077415	0.4594692838967648
rank_plus_all_pathways__platform_covariate	standard_lodo	GSE8970	affymetrix	False	True	1015	13	13	0.45000000000000007	0.514792899408284	0.5333654098851299	0.15811388300841897	0.5769230769230769
rank_plus_all_pathways__platform_covariate	standard_lodo	ISPY2	agilent	False	True	1015	319	669	0.4	0.5036806912483424	0.32352545266110067	0.012996223119377256	0.506574169091565
rank_plus_singscore_reo_knowledge__agnostic	standard_lodo	BrighTNess	rnaseq	False	True	970	236	246	0.43000000000000005	0.5931514399889761	0.5886182038827705	0.10887419066642294	0.5536550916356621
rank_plus_singscore_reo_knowledge__agnostic	standard_lodo	GSE104645	agilent	False	True	970	112	14	0.43000000000000005	0.4923469387755102	0.8802042732845812	-0.056840205792838584	0.45535714285714285
rank_plus_singscore_reo_knowledge__agnostic	standard_lodo	GSE104958	rnaseq	False	True	970	12	34	0.48	0.767156862745098	0.6280393821154691	0.36567082102041226	0.7009803921568627
rank_plus_singscore_reo_knowledge__agnostic	standard_lodo	GSE109211	agilent	False	True	970	42	98	0.42000000000000004	0.4497084548104956	0.2612540637822719	-0.0031331033093322334	0.4982993197278912
rank_plus_singscore_reo_knowledge__agnostic	standard_lodo	GSE131978	affymetrix	False	True	970	18	19	0.43000000000000005	0.4327485380116959	0.5017302369360163	-0.07673882976766816	0.4649122807017544
rank_plus_singscore_reo_knowledge__agnostic	standard_lodo	GSE14615	affymetrix	False	True	970	6	14	0.44000000000000006	0.42857142857142855	0.2906746031746032	-0.2058790548922549	0.39285714285714285
rank_plus_singscore_reo_knowledge__agnostic	standard_lodo	GSE14671	affymetrix	False	True	970	41	18	0.47	0.5894308943089431	0.7733909765802744	0.09906649065282938	0.5528455284552846
rank_plus_singscore_reo_knowledge__agnostic	standard_lodo	GSE173263	agilent	False	True	970	29	10	0.45000000000000007	0.703448275862069	0.8975740628142674	0.27935279908104804	0.6586206896551725
rank_plus_singscore_reo_knowledge__agnostic	standard_lodo	GSE19293	affymetrix	False	True	970	24	28	0.44000000000000006	0.449404761904762	0.4278910947923061	-0.11878277418329973	0.44047619047619047
rank_plus_singscore_reo_knowledge__agnostic	standard_lodo	GSE20181	affymetrix	False	True	970	110	44	0.45999999999999996	0.27231404958677685	0.6009337075893064	-0.2652321797804414	0.3795454545454545
rank_plus_singscore_reo_knowledge__agnostic	standard_lodo	GSE20194	affymetrix	False	True	970	56	222	0.44000000000000006	0.952059202059202	0.8172653657071001	0.7135936574038507	0.8724259974259974
rank_plus_singscore_reo_knowledge__agnostic	standard_lodo	GSE20271	affymetrix	False	True	970	26	152	0.47	0.7818825910931174	0.43286018123474634	0.3320014336202354	0.7239372469635628
rank_plus_singscore_reo_knowledge__agnostic	standard_lodo	GSE21974	agilent	False	True	970	18	39	0.45000000000000007	0.6951566951566951	0.5968796266293466	0.28715585392534854	0.6538461538461539
rank_plus_singscore_reo_knowledge__agnostic	standard_lodo	GSE22093	affymetrix	False	True	970	28	69	0.45000000000000007	0.6728778467908902	0.49212165417528686	0.28223300488454756	0.6379399585921326
rank_plus_singscore_reo_knowledge__agnostic	standard_lodo	GSE23988	affymetrix	False	True	970	20	41	0.45000000000000007	0.9719512195121951	0.9438053454829773	0.7365093984642407	0.8378048780487805
rank_plus_singscore_reo_knowledge__agnostic	standard_lodo	GSE25066	affymetrix	False	True	970	99	389	0.48	0.887019293188959	0.7556652331970921	0.600626185258504	0.8159876398950949
rank_plus_singscore_reo_knowledge__agnostic	standard_lodo	GSE28702	affymetrix	False	True	970	42	41	0.47	0.6074332171893146	0.5748211078048435	0.20504599521793546	0.6016260162601625
rank_plus_singscore_reo_knowledge__agnostic	standard_lodo	GSE32646	affymetrix	False	True	970	27	88	0.45999999999999996	0.5824915824915825	0.33980133456596406	0.018276435971104694	0.5105218855218855
rank_plus_singscore_reo_knowledge__agnostic	standard_lodo	GSE35640	affymetrix	False	True	970	22	34	0.48	0.5681818181818181	0.5342594073031453	-0.015710251796769326	0.4919786096256684
rank_plus_singscore_reo_knowledge__agnostic	standard_lodo	GSE37946	affymetrix	False	True	970	27	23	0.45999999999999996	0.6988727858293076	0.67357700961806	0.2367785320221084	0.6014492753623188
rank_plus_singscore_reo_knowledge__agnostic	standard_lodo	GSE41998	affymetrix	False	True	970	201	5	0.47	0.5074626865671642	0.9821969278380103	0.08929140907248448	0.6243781094527363
rank_plus_singscore_reo_knowledge__agnostic	standard_lodo	GSE44272	agilent	False	True	970	35	18	0.47	0.46507936507936504	0.6995265855587459	-0.017058877190638633	0.4912698412698413
rank_plus_singscore_reo_knowledge__agnostic	standard_lodo	GSE4779	agilent	False	True	970	39	63	0.43000000000000005	0.9898249898249899	0.9861745943267684	0.8959004429201081	0.9456654456654456
rank_plus_singscore_reo_knowledge__agnostic	standard_lodo	GSE48905	affymetrix	False	True	970	15	24	0.45000000000000007	0.48611111111111116	0.3744427195897784	0.09066481509192072	0.5458333333333334
rank_plus_singscore_reo_knowledge__agnostic	standard_lodo	GSE50948	affymetrix	False	True	970	53	103	0.47	0.4872687305367283	0.35787055153695435	-0.012053366771818168	0.4936801612016853
rank_plus_singscore_reo_knowledge__agnostic	standard_lodo	GSE5122	affymetrix	False	True	970	4	53	0.44000000000000006	0.8726415094339623	0.2589285714285714	0.2178057692067188	0.7075471698113207
rank_plus_singscore_reo_knowledge__agnostic	standard_lodo	GSE62321	affymetrix	False	True	970	26	31	0.43000000000000005	0.3846153846153846	0.4166711770853043	-0.22734071362362013	0.39950372208436724
rank_plus_singscore_reo_knowledge__agnostic	standard_lodo	GSE63885	affymetrix	False	True	970	65	3	0.45999999999999996	0.37948717948717947	0.9464722415019633	0.0528616839787318	0.5641025641025641
rank_plus_singscore_reo_knowledge__agnostic	standard_lodo	GSE65021	agilent	False	True	970	31	9	0.45999999999999996	0.6308243727598566	0.8474407515440265	0.29370130064810657	0.6702508960573477
rank_plus_singscore_reo_knowledge__agnostic	standard_lodo	GSE66999	agilent	False	True	970	70	6	0.45999999999999996	0.5761904761904761	0.9489628909967496	0.12245134162498848	0.6095238095238096
rank_plus_singscore_reo_knowledge__agnostic	standard_lodo	GSE6861	agilent	False	True	970	66	95	0.45999999999999996	0.8784688995215312	0.8429595272476054	0.6390526073553656	0.8179425837320574
rank_plus_singscore_reo_knowledge__agnostic	standard_lodo	GSE68871	affymetrix	False	True	970	97	21	0.44000000000000006	0.708885616102111	0.8735270363308296	0.15339697517741235	0.5954835542464408
rank_plus_singscore_reo_knowledge__agnostic	standard_lodo	GSE72970	affymetrix	False	True	970	63	61	0.44000000000000006	0.46344002081707003	0.5227234739299065	-0.0058070174081506516	0.4972677595628415
rank_plus_singscore_reo_knowledge__agnostic	standard_lodo	GSE73578	affymetrix	False	True	970	40	23	0.47	0.5	0.6595422696904442	-0.01616439375349599	0.49184782608695654
rank_plus_singscore_reo_knowledge__agnostic	standard_lodo	GSE76360	agilent	False	True	970	66	30	0.47	0.5015151515151515	0.7352304431205916	-0.053950935925154826	0.4712121212121212
rank_plus_singscore_reo_knowledge__agnostic	standard_lodo	GSE82172	agilent	False	True	970	21	131	0.45999999999999996	0.4227553616866594	0.12704002249148486	-0.030923463676643007	0.47764449291166844
rank_plus_singscore_reo_knowledge__agnostic	standard_lodo	GSE8970	affymetrix	False	True	970	13	13	0.45999999999999996	0.5088757396449705	0.6086111033041979	0.242535625036333	0.6153846153846154
rank_plus_singscore_reo_knowledge__agnostic	standard_lodo	ISPY2	agilent	False	True	970	319	669	0.4	0.5106953249832483	0.32719240056245424	-0.007430653415189826	0.4962045067967443
rank_plus_singscore_reo_knowledge__agnostic	variant_A_microarray_to_rnaseq	all_rnaseq	rnaseq	False	True	970	248	280	0.41000000000000003	0.5897609447004608	0.5459740682049419	0.12205443390306453	0.558410138248848
rank_genes__agnostic	variant_A_microarray_to_rnaseq	all_rnaseq	rnaseq	False	True	918	248	280	0.45999999999999996	0.6136232718894009	0.5586354707685819	0.14918849093556982	0.5746543778801843
rank_plus_all_pathways__agnostic	variant_A_microarray_to_rnaseq	all_rnaseq	rnaseq	False	True	1012	248	280	0.42000000000000004	0.6062211981566821	0.5801979242983698	0.12899244171847865	0.5632488479262673
rank_plus_singscore_reo_knowledge__agnostic	variant_B_affy_to_agilent	all_agilent	agilent	False	True	970	848	1182	0.30000000000000004	0.49293749800466113	0.4094962347597666	-0.002082051525341909	0.49909611148357436
rank_genes__agnostic	variant_B_affy_to_agilent	all_agilent	agilent	False	True	918	848	1182	0.27	0.4911377023273633	0.41321163061784544	-0.01973825178970429	0.4921473438048718
rank_plus_all_pathways__agnostic	variant_B_affy_to_agilent	all_agilent	agilent	False	True	1012	848	1182	0.31	0.4870043578201322	0.4062983548242932	0.006203044653651986	0.5027755163937043
rank_plus_singscore_reo_knowledge__agnostic	variant_C_rnaseq_holdout_BrighTNess	BrighTNess	rnaseq	False	True	970	236	246	0.43000000000000005	0.5931514399889761	0.5886182038827705	0.10887419066642294	0.5536550916356621
rank_genes__agnostic	variant_C_rnaseq_holdout_BrighTNess	BrighTNess	rnaseq	False	True	918	236	246	0.48	0.5972164806393826	0.57461259113133	0.139575427915266	0.5690195673143172
rank_plus_all_pathways__agnostic	variant_C_rnaseq_holdout_BrighTNess	BrighTNess	rnaseq	False	True	1012	236	246	0.43000000000000005	0.6113752239217308	0.6041003187784987	0.12645660868052078	0.5621296679068486
rank_plus_singscore_reo_knowledge__agnostic	variant_C_rnaseq_holdout_GSE104958	GSE104958	rnaseq	False	True	970	12	34	0.48	0.767156862745098	0.6280393821154691	0.36567082102041226	0.7009803921568627
rank_genes__agnostic	variant_C_rnaseq_holdout_GSE104958	GSE104958	rnaseq	False	True	918	12	34	0.47	0.75	0.5396801138222707	0.4065595622717274	0.7279411764705883
rank_plus_all_pathways__agnostic	variant_C_rnaseq_holdout_GSE104958	GSE104958	rnaseq	False	True	1012	12	34	0.45999999999999996	0.6151960784313726	0.49615471605843875	0.17802545278729293	0.6004901960784315
