feature	mean_abs_shap	mean_shap	category	direction
KIF2C	0.0016399527040913333	-7.110989236843932e-06	gene_expression	resistance
HSPA1A	0.0016342460466023865	-0.0003521327967825154	gene_expression	resistance
KLHDC2	0.0016312319531558948	-6.818592440615449e-05	gene_expression	resistance
WFS1	0.001613714597515864	-0.00013814583711526252	gene_expression	resistance
PIK3R4	0.0016086708014613831	7.6770209363596e-05	gene_expression	response
SKIV2L	0.0016045527618204316	0.00011841985956765389	gene_expression	response
GFPT1	0.0016026848022486963	0.00014636805886701526	gene_expression	response
SHB	0.0016019914994056365	-9.231483712384595e-05	gene_expression	resistance
SOCS2	0.0015951098023881383	2.9854469987797093e-05	gene_expression	response
WDR7	0.0015934444175885892	3.4339078980885326e-05	gene_expression	response
DNM1	0.0015868858567416326	1.1625173439295282e-05	gene_expression	response
IARS2	0.0015822303169638148	-7.505454710145235e-05	gene_expression	resistance
INPP1	0.0015682997661277626	9.672055705047063e-05	gene_expression	response
CCNH	0.0015679673348456913	-0.0002061829350503693	gene_expression	resistance
SFN	0.0015630543082316025	0.00016880257285699276	gene_expression	response
ASCC3	0.001562291928114058	-3.4969049182002536e-05	gene_expression	resistance
CDK6	0.0015254865894552762	0.00010967816027456927	gene_expression	response
MEF2C	0.0015241351152225397	-7.81743749564276e-06	gene_expression	resistance
MAP7	0.0015226359196110354	-0.00018353404499872304	gene_expression	resistance
WDTC1	0.001520404284396332	-3.1349079281822444e-06	gene_expression	resistance
DNM1L	0.001519673003857513	4.3681328689663416e-05	gene_expression	response
VAV3	0.001510521744679503	0.0001454932982671591	gene_expression	response
ADRB2	0.001496307362382709	-5.708246984200842e-06	gene_expression	resistance
CDK7	0.0014830581369686508	8.887999832252678e-05	gene_expression	response
singscore_KRAS Signaling Up	0.0014809919147756262	-5.040040204682759e-05	singscore_pathway	resistance
TSEN2	0.0014787769920117304	1.6444532470003067e-05	gene_expression	response
STXBP2	0.0014634156332201894	0.000131060322570801	gene_expression	response
BIRC5	0.0014534181777362543	4.89238370413204e-05	gene_expression	response
RRP1B	0.0014459212699945842	-0.00013288866932086068	gene_expression	resistance
MSH6	0.001442609212811344	8.185555663670486e-05	gene_expression	response
singscore_IL-2/STAT5 Signaling	0.001440479179758885	0.0004380635366724789	singscore_pathway	response
PACSIN3	0.0014342199460954076	-7.514683374150509e-05	gene_expression	resistance
PHKG2	0.0014284847441066325	3.928172833536521e-05	gene_expression	response
CHMP4A	0.0014191839703587338	8.070018161730133e-06	gene_expression	response
FAM69A	0.0014138780515931294	-0.00018440127275252448	gene_expression	resistance
POP4	0.0014086720559047734	0.00012410881703374507	gene_expression	response
MACF1	0.0013961710258088077	0.00011770138259465874	gene_expression	response
HMOX1	0.0013878963610292935	-0.00015619117426313286	gene_expression	resistance
HSD17B11	0.0013593629646324206	0.0002382920919638201	gene_expression	response
SNX11	0.0013569520432787233	0.00010670448305727985	gene_expression	response
PLEKHM1	0.001351615492664868	-7.197910418559002e-05	gene_expression	resistance
TNIP1	0.0013146671486187864	0.0002518147428314198	gene_expression	response
singscore_Adipogenesis	0.0013050194957014891	0.00024821939234546833	singscore_pathway	response
IL4R	0.0012981893218247393	6.989538087851072e-05	gene_expression	response
SMC1A	0.001295552779636875	-8.095966476382781e-05	gene_expression	resistance
SCRN1	0.0012951131249948466	-5.9456503952104915e-05	gene_expression	resistance
NSDHL	0.0012938146079292533	-9.124257576979411e-05	gene_expression	resistance
NCAPD2	0.0012701130907825694	5.32593991714779e-06	gene_expression	response
CCNB1	0.0012631972831796214	0.00019206858820132786	gene_expression	response
ZFP36	0.0012523073683492073	-1.7854211471020503e-05	gene_expression	resistance
BLMH	0.001248050169302718	-0.00010650150764448929	gene_expression	resistance
APBB2	0.0012377645662469342	0.00011760526941457078	gene_expression	response
ALAS1	0.0012374982924320782	8.597215689151314e-05	gene_expression	response
LGALS8	0.0012297249263284874	5.837176853007857e-06	gene_expression	response
USP6NL	0.0012209660601593749	-1.6852640038995023e-05	gene_expression	resistance
DUSP6	0.0012162197023750097	-4.452962641173038e-06	gene_expression	resistance
ZMIZ1	0.001214500514989443	5.004178487019764e-05	gene_expression	response
KTN1	0.0012019712652946264	-0.0001487223980503802	gene_expression	resistance
DLD	0.001190430252732694	-9.26070049451749e-05	gene_expression	resistance
HK1	0.001175185103459126	-4.523163885770522e-05	gene_expression	resistance
EDEM1	0.001171735315437567	-0.00010857686995084895	gene_expression	resistance
AMDHD2	0.0011707240655501416	7.830223017551684e-05	gene_expression	response
singscore_Bile Acid Metabolism	0.0011662048683391143	7.291332061818825e-05	singscore_pathway	response
CDK2	0.0011644005469622228	8.864839798117947e-07	gene_expression	response
NR2F6	0.0011629365001109	-0.00017722043131210483	gene_expression	resistance
IPO13	0.0011595547641668612	-9.7952183196793e-05	gene_expression	resistance
reo_CASP3_gt_BCL2	0.0011581597833844456	9.85223573373036e-05	REO_pair	response
ARL4C	0.0011392683232718827	0.00014627491854129416	gene_expression	response
ARHGAP1	0.0011392682000450037	3.904833827186975e-06	gene_expression	response
NPEPL1	0.0011376771456759447	0.0001847197902361025	gene_expression	response
DDIT4	0.0011352202232438554	-5.889221313081244e-05	gene_expression	resistance
TIMM17B	0.0011320476286023537	5.264226579457908e-05	gene_expression	response
PPIC	0.0011286009525816247	3.175739713033813e-05	gene_expression	response
RASA1	0.0011285621586363402	8.267906463422313e-05	gene_expression	response
XBP1	0.0011182874210412773	7.343772594852733e-05	gene_expression	response
singscore_Inflammatory Response	0.0011173067870694612	-5.596744766064673e-06	singscore_pathway	resistance
TOR1A	0.0011098783387913657	4.784877863945885e-05	gene_expression	response
TRAK2	0.001107762903698518	-7.648200342557919e-05	gene_expression	resistance
SLC27A3	0.001092378896198826	1.3510091564532511e-05	gene_expression	response
RAE1	0.0010917269612187171	-8.879203928557405e-05	gene_expression	resistance
LGMN	0.0010916113353386361	-4.744037697557037e-05	gene_expression	resistance
WASF3	0.0010873851490537391	-0.00010815305802387735	gene_expression	resistance
EBP	0.0010850504692388853	-2.8124907436525417e-05	gene_expression	resistance
GPC1	0.0010685677346527057	4.262359958073622e-05	gene_expression	response
INTS3	0.0010658112276850445	6.072476060343798e-05	gene_expression	response
CNPY3	0.0010557220339105385	-5.2439624226298293e-05	gene_expression	resistance
PKIG	0.0010445269116649883	3.5321745478907374e-05	gene_expression	response
SSBP2	0.001040759519488463	-0.00028947690868621177	gene_expression	resistance
CTTN	0.0010276820763519925	-6.228722408103997e-05	gene_expression	resistance
NRIP1	0.0010201601803343683	0.00013221872436647417	gene_expression	response
PLSCR1	0.0010175931217572783	0.0001257577030741264	gene_expression	response
PCCB	0.0010141634382032254	-2.9792081452490035e-05	gene_expression	resistance
MALT1	0.0010077201021654403	0.00013865290400176577	gene_expression	response
S100A4	0.0010052366259478568	3.2163910421794e-05	gene_expression	response
MAP3K4	0.0009960958818818642	-0.0001336014990517738	gene_expression	resistance
PTPRF	0.0009775107179630688	-1.7254389803488012e-07	gene_expression	resistance
UBQLN2	0.0009588204971476553	-0.00011596306332996218	gene_expression	resistance
reo_EGFR_gt_ERBB2	0.0009561868479194628	-6.578141371573482e-05	REO_pair	resistance
singscore_Interferon Gamma Response	0.0009557151908338761	0.0002665839714852266	singscore_pathway	response
TRAM2	0.0009533283324410958	-7.630209898204216e-05	gene_expression	resistance
RALA	0.0009508371066515424	4.7327632977293135e-05	gene_expression	response
SLC35B1	0.0009406791564541843	-5.084182036399623e-05	gene_expression	resistance
MFSD10	0.0009389424094642829	-5.94504564298912e-05	gene_expression	resistance
MAPKAPK5	0.0009187542202074096	2.3073841374799046e-05	gene_expression	response
PDHX	0.0009132247099450033	-4.143160388504407e-06	gene_expression	resistance
NOL3	0.0009116092772471011	5.653971595022614e-05	gene_expression	response
FBXL12	0.0009021970131034497	1.7374716131366433e-05	gene_expression	response
TARBP1	0.0008824101582883785	3.143586234055941e-05	gene_expression	response
TGFBR2	0.0008808148666372207	0.00014485866625593683	gene_expression	response
SRC	0.0008576150800324315	-0.00011435123438101684	gene_expression	resistance
FUT1	0.0008554497455282297	4.137847502378529e-05	gene_expression	response
RNH1	0.0008522326898461395	0.00010337545473280021	gene_expression	response
TEX10	0.0008486677918897343	0.00023097307504631369	gene_expression	response
DDR1	0.0008462953456567631	1.6142099941753484e-05	gene_expression	response
ST3GAL5	0.0008282955710591291	-1.0507617893181703e-05	gene_expression	resistance
LIPA	0.0008270199901976675	0.0001124545435109974	gene_expression	response
GRWD1	0.0008171662910754875	2.5466985492409025e-05	gene_expression	response
singscore_Interferon Alpha Response	0.0008142664204808847	-6.285339554944689e-05	singscore_pathway	resistance
DUSP4	0.0008113420523472375	-2.6006828103970384e-05	gene_expression	resistance
TGFB3	0.0007924558734424068	0.00012576927831335857	gene_expression	response
POLG2	0.0007923115739027097	0.0002181805167713212	gene_expression	response
PXN	0.0007796618941162145	-2.584562920130555e-05	gene_expression	resistance
TIMP2	0.0007775021896497333	1.591305857429656e-05	gene_expression	response
NOLC1	0.0007730847077876934	1.8375865082584712e-05	gene_expression	response
ABCF1	0.0007630476652782483	0.00016841308728476027	gene_expression	response
ATF6	0.0007470756191156477	3.1129572527210173e-06	gene_expression	response
ZNF451	0.0007318373630260831	2.3913161186926653e-05	gene_expression	response
MYLK	0.0007278119508248527	-8.26624402905836e-06	gene_expression	resistance
IKZF1	0.0007192796591612797	0.00012612705123616634	gene_expression	response
singscore_Coagulation	0.000716873358982733	0.00016522305866822	singscore_pathway	response
SLC11A2	0.0007163665126642001	-6.446508351313782e-06	gene_expression	resistance
TBP	0.0007120768285003227	-5.1522947341048176e-05	gene_expression	resistance
singscore_Myogenesis	0.0006971889949651284	0.00013862711774498181	singscore_pathway	response
PARP1	0.0006884857287665597	-3.2239225645022545e-05	gene_expression	resistance
TCERG1	0.0006827437370411391	1.1090713876563114e-05	gene_expression	response
VAPB	0.0006658053807715409	8.951282883574827e-06	gene_expression	response
DAG1	0.0006547377739047859	3.2305966368266485e-05	gene_expression	response
singscore_Hypoxia	0.0006473867027261682	7.66884508841225e-05	singscore_pathway	response
reo_CCND1_gt_CDKN1A	0.0006345768768716868	4.016140287698223e-05	REO_pair	response
MYBL2	0.0006305540994776217	6.104628667234957e-05	gene_expression	response
NUSAP1	0.0005994852080940709	5.05296744224402e-05	gene_expression	response
ACBD3	0.0005879899562748928	-7.763968683794521e-05	gene_expression	resistance
PSMD4	0.000563909383691357	0.0001370185748339328	gene_expression	response
CORO1A	0.0005633144940735579	4.408273904514616e-05	gene_expression	response
PRKACA	0.0005612731198073453	2.1392962048926377e-05	gene_expression	response
PSMF1	0.0005494537237457776	-4.4784377698836315e-05	gene_expression	resistance
CHAC1	0.0005474435081511912	-8.253695778684733e-05	gene_expression	resistance
INPP4B	0.0005386321620125476	0.00015528033179724624	gene_expression	response
GNA11	0.0005307643703985601	1.377941150044283e-05	gene_expression	response
CHEK1	0.0005165682386395243	-9.121761548903467e-06	gene_expression	resistance
MBTPS1	0.0005164761784191149	-3.334877550050222e-05	gene_expression	resistance
PGRMC1	0.0005154070051913214	2.020297536620308e-05	gene_expression	response
STAMBP	0.0005065214628393232	2.9330430291696224e-05	gene_expression	response
SLC25A46	0.0004980960539131164	-7.222313444579232e-05	gene_expression	resistance
STMN1	0.00047296575108696204	7.086584270235609e-05	gene_expression	response
NR3C1	0.00047136684194489	-5.962859846122971e-05	gene_expression	resistance
NPC1	0.0004170091620482894	7.04875202738642e-05	gene_expression	response
CLIC4	0.00039196998350592735	-5.677886802473538e-05	gene_expression	resistance
CCDC92	0.0003645348258655283	2.8233239003911686e-05	gene_expression	response
singscore_Protein Secretion	0.0003366518638728835	-1.1162243040355401e-05	singscore_pathway	resistance
ALDOA	0.00033051167794157513	0.00015747063790936907	gene_expression	response
CTSD	0.00031007298292473216	-3.458811530636299e-05	gene_expression	resistance
ANKRD10	0.00028321913368535773	-4.6067179045967605e-05	gene_expression	resistance
PAN2	0.00027541587691702553	3.9691706505381504e-05	gene_expression	response
RNMT	0.0002753865567047622	-3.0198220604239094e-05	gene_expression	resistance
MTA1	0.00027252862956489736	-1.4739277133847294e-05	gene_expression	resistance
singscore_Myc Targets V2	0.00021924359830685487	2.7079472070035573e-06	singscore_pathway	response
ALDOC	0.00021912817618826747	-2.118604327179032e-05	gene_expression	resistance
AKAP8L	0.00021105438798536683	-4.934786714232665e-06	gene_expression	resistance
C2CD2L	0.00017124989588172883	2.8498470088265434e-05	gene_expression	response
SPEN	9.07017688365998e-05	-3.572621904385365e-05	gene_expression	resistance
EGR1	0.0	0.0	gene_expression	resistance
PDGFA	0.0	0.0	gene_expression	resistance
SLC5A6	0.0	0.0	gene_expression	resistance
PEX11A	0.0	0.0	gene_expression	resistance
MYL9	0.0	0.0	gene_expression	resistance
MAST2	0.0	0.0	gene_expression	resistance
reo_BCL2_gt_BAX	0.0	0.0	REO_pair	resistance
reo_FOXO3_gt_AKT1	0.0	0.0	REO_pair	resistance
