feature	mean_abs_shap	mean_shap_direction	category	direction
PLP2	0.0017746082580322228	-0.0001014502278571115	gene_expression	resistance
GFOD1	0.0017741850631267945	0.00018539513804178025	gene_expression	response
TSEN2	0.0017711105636131791	-8.396544439565112e-05	gene_expression	resistance
NUP88	0.0017596967705549977	-3.8672657299203244e-05	gene_expression	resistance
PLOD3	0.0017128386144078603	-0.00011402048093461373	gene_expression	resistance
CSNK1A1	0.001704079426565963	-5.481937196322358e-05	gene_expression	resistance
SMARCD2	0.0016962017871198446	0.00022455450590892588	gene_expression	response
TMEM97	0.0016936062616261618	-0.00015625790014895687	gene_expression	resistance
DCTD	0.0016907619876109733	-2.060064172206104e-05	gene_expression	resistance
ARHGEF12	0.0016881905730366093	-1.642101068715102e-05	gene_expression	resistance
CAPN1	0.0016838359391505716	-8.109633234176014e-06	gene_expression	resistance
CDC25A	0.001682635195583911	0.00024198377738467205	gene_expression	response
AGL	0.001682584350847962	8.67214950307297e-05	gene_expression	response
POP4	0.0016750320531649058	7.787466202726147e-05	gene_expression	response
TLE1	0.0016696787351135937	0.0003188648066525617	gene_expression	response
TNIP1	0.0016642103910913776	0.00021142313978084518	gene_expression	response
ssgsea_Mitotic Spindle	0.0016583679320999543	-0.00014463315615164963	ssGSEA_pathway	resistance
EGR1	0.0016579848832841324	0.00019870297345020622	gene_expression	response
CRKL	0.0016536001660475417	-6.8865961878733715e-06	gene_expression	resistance
EVL	0.0016436178644671025	0.00017615296296119462	gene_expression	response
PRSS23	0.0016432601157608591	5.9903361114483516e-05	gene_expression	response
METRN	0.0016341695283357252	-0.00022470544824182233	gene_expression	resistance
SPTAN1	0.0016335176836892134	-0.00011842153106092914	gene_expression	resistance
LRP10	0.0016335041816190558	0.00010506099423510164	gene_expression	response
RELB	0.001629167528518779	-0.0001254472851650385	gene_expression	resistance
PIK3R4	0.0016244228813143105	4.174541380212554e-05	gene_expression	response
GSTM2	0.0016170372479694427	-5.51252367814503e-05	gene_expression	resistance
CPSF4	0.0016135364700787006	-9.152962974185516e-05	gene_expression	resistance
RPS6	0.0016105696460379756	-0.00010261978316663891	gene_expression	resistance
GALE	0.00160507970321694	0.00037574625148848937	gene_expression	response
MKNK1	0.001597802858494502	7.775548709182009e-05	gene_expression	response
CSNK1E	0.0015971652454821598	-6.781216363268629e-06	gene_expression	resistance
DMTF1	0.001593315472696035	6.985885179306792e-05	gene_expression	response
ZFP36	0.0015847410706119449	0.00011216988075497762	gene_expression	response
USP6NL	0.0015835552676844733	6.432017715197864e-05	gene_expression	response
DLD	0.0015775637633345255	5.172710342033637e-05	gene_expression	response
PRR7	0.0015770885516998953	-7.797628285816982e-05	gene_expression	resistance
WFS1	0.0015686413007335973	-0.00021231872965708984	gene_expression	resistance
MAP7	0.001565965213274931	2.3918807057089842e-05	gene_expression	response
TBP	0.0015549874435315013	-5.9493026478545676e-05	gene_expression	resistance
FGFR2	0.0015543202517500855	7.810102765620459e-05	gene_expression	response
PSMD10	0.0015406848352007537	-5.642799395346407e-05	gene_expression	resistance
GABPB1	0.0015360507966783012	0.00015588630057326261	gene_expression	response
LGALS8	0.001529110429536268	-0.00012372706889055755	gene_expression	resistance
ST3GAL5	0.0015247643825229943	9.133487767617561e-05	gene_expression	response
STK25	0.0014999812516670289	-1.7299941539909788e-06	gene_expression	resistance
PPARD	0.0014916575332812932	0.00017992407751134308	gene_expression	response
KIAA0196	0.0014902363814299773	4.7971527250122196e-05	gene_expression	response
TIMM17B	0.0014837191616194417	0.00014889646714513584	gene_expression	response
ATF6	0.0014655963697643448	8.569527174655014e-06	gene_expression	response
ABL1	0.0014632168192887714	-4.4794964799236425e-05	gene_expression	resistance
HIST1H2BK	0.0014605732116156841	-2.3033294954774917e-05	gene_expression	resistance
STAMBP	0.001458000239005528	6.445461849064535e-05	gene_expression	response
TARBP1	0.0014575053410844415	6.0015435363609334e-05	gene_expression	response
PRUNE	0.00145037634255448	5.917422285462148e-05	gene_expression	response
ILK	0.0014448619348856444	7.093693052881629e-05	gene_expression	response
ATP6V0B	0.0014362642592533213	-0.0001481873704141409	gene_expression	resistance
PAICS	0.0014320298549669343	0.00015496012143238926	gene_expression	response
SLC27A3	0.0014271618113530446	-0.00015302876710745114	gene_expression	resistance
ALDOC	0.0014255492985127747	-4.456520740866193e-05	gene_expression	resistance
PAX8	0.0014221017737220576	-6.338818987170714e-05	gene_expression	resistance
ZNF395	0.001414332430935322	-3.839507526542398e-05	gene_expression	resistance
FAM63A	0.0013999191757600546	-0.00014922062052131032	gene_expression	resistance
MEF2C	0.0013776466181400551	-0.00023126413037922092	gene_expression	resistance
P4HTM	0.001376828814171842	-5.6736259461091945e-06	gene_expression	resistance
COASY	0.0013587075826344318	3.901597657531249e-05	gene_expression	response
TMEM110	0.0013495409830677776	-4.836408088917316e-05	gene_expression	resistance
NMT1	0.001348118380758026	3.3486027769196553e-05	gene_expression	response
ssgsea_G2-M Checkpoint	0.001344366879703121	0.00020467059086794643	ssGSEA_pathway	response
IGFBP3	0.001337499405274058	0.00016145932614505183	gene_expression	response
ssgsea_Bile Acid Metabolism	0.001327893275199736	0.00019967898050996056	ssGSEA_pathway	response
PLEKHM1	0.0013199749107119408	-2.2720471718085294e-05	gene_expression	resistance
RRP12	0.0013080747895986484	-3.340855064689173e-05	gene_expression	resistance
DDR1	0.0013062049882488107	-0.00013338597923594415	gene_expression	resistance
SLC35B1	0.0013031032302794723	0.00014626483184094113	gene_expression	response
USP14	0.001285303164804837	-4.00758422670291e-05	gene_expression	resistance
CORO1A	0.0012791220335581803	-0.00010814038007735969	gene_expression	resistance
CANT1	0.0012700057332042827	2.333530128255197e-05	gene_expression	response
TXNDC9	0.001243283909771871	7.1606942249453e-05	gene_expression	response
PDS5A	0.0012424647902950978	-0.00015267808783608495	gene_expression	resistance
CTSD	0.0012324548938479607	0.00014135681034949744	gene_expression	response
PDGFA	0.0012314609962981657	0.0001048174848801309	gene_expression	response
NRIP1	0.0012257616290747724	6.709762478599654e-05	gene_expression	response
SNX13	0.0012211076712741794	5.9488506391061676e-05	gene_expression	response
ARFIP2	0.0012127413018213913	-6.419651724889126e-06	gene_expression	resistance
ELOVL6	0.0012106379763536144	0.00010824156249761462	gene_expression	response
POLG2	0.0012025588023886471	0.00017801866774742612	gene_expression	response
PFKL	0.0011866477271751546	-0.0002031964181149458	gene_expression	resistance
DCUN1D4	0.0011812325816047133	0.00013545723732947922	gene_expression	response
NFKBIB	0.0011620746446852907	-8.323599717357203e-05	gene_expression	resistance
NUP133	0.0011533270666513125	2.1741931664514468e-05	gene_expression	response
KAT6B	0.0011474525306473993	2.9386666499337318e-05	gene_expression	response
DPH2	0.001144624586487827	-0.0001490245738056862	gene_expression	resistance
BAD	0.0011415383248230336	-3.1722560318428846e-06	gene_expression	resistance
DYRK3	0.0011325417777949907	7.084044032962948e-05	gene_expression	response
GPC1	0.001124757718933677	0.00010751298596166215	gene_expression	response
CCNB1	0.001116576432369581	0.000322092581611634	gene_expression	response
POLD4	0.001113079867902516	-9.924138172522133e-05	gene_expression	resistance
TBX2	0.0011115986286500015	0.00015328196149216772	gene_expression	response
CBR3	0.001101621996294912	4.2317852104895576e-05	gene_expression	response
MBTPS1	0.001079499093044548	-1.5665328720673057e-05	gene_expression	resistance
ssgsea_Inflammatory Response	0.0010594486712111615	0.00013077282186088325	ssGSEA_pathway	response
PAFAH1B3	0.0010580119711222943	-5.825997230219639e-05	gene_expression	resistance
GNA11	0.0010537109961202623	5.2546505252783576e-05	gene_expression	response
SLC5A6	0.001041686663582111	-2.2084821488566022e-05	gene_expression	resistance
PKIG	0.0010320647552440533	-1.1522070250867881e-05	gene_expression	resistance
PTPN1	0.001015024331582921	6.591084789694195e-05	gene_expression	response
ssgsea_Androgen Response	0.0010000068395542745	7.082181700281516e-05	ssGSEA_pathway	response
TGFB3	0.0009897156065395447	4.45308193009377e-05	gene_expression	response
SQRDL	0.000984020151280159	-3.5169839307830845e-05	gene_expression	resistance
TEX10	0.0009766386891804986	5.975983574310353e-05	gene_expression	response
PLK1	0.0009760921926572851	-1.4799904242294648e-05	gene_expression	resistance
MAPKAPK5	0.000960589334122186	-5.235915122743624e-05	gene_expression	resistance
TATDN2	0.0009562338488304553	-0.0001380535575896501	gene_expression	resistance
PXMP2	0.0009412403534527817	0.0001180006419349671	gene_expression	response
GLRX	0.0009380979430284769	-8.517275688670829e-05	gene_expression	resistance
CCDC92	0.0009072336318882229	-1.9760515320401453e-05	gene_expression	resistance
NPEPL1	0.000906325112464613	-0.00011273465870202184	gene_expression	resistance
MYLK	0.0009042342411750777	9.35105717573409e-05	gene_expression	response
ssgsea_heme Metabolism	0.0008931147651074306	-8.1365358613757e-05	ssGSEA_pathway	resistance
ssgsea_Interferon Gamma Response	0.0008841111711674599	-3.5896120364661146e-05	ssGSEA_pathway	resistance
GAA	0.0008779984859768406	2.1536295887634972e-05	gene_expression	response
S100A4	0.0008269770751370064	-5.835833588565087e-05	gene_expression	resistance
RFC5	0.0008187497194821339	-9.875007557462073e-06	gene_expression	resistance
SQSTM1	0.0008157421315493686	9.557781936424679e-05	gene_expression	response
PIK3C2B	0.0008013027958426693	-2.7985544874228924e-05	gene_expression	resistance
DNAJB6	0.0007958774285186504	-0.00018442958467882159	gene_expression	resistance
CHEK1	0.000786711449613735	-3.238087886172099e-05	gene_expression	resistance
LPAR2	0.0007858378992450754	-0.00013630030377137782	gene_expression	resistance
ssgsea_Wnt-beta Catenin Signaling	0.0007523853911442423	-9.18221087782581e-05	ssGSEA_pathway	resistance
ELAC2	0.0007446196769565772	3.528099454405788e-05	gene_expression	response
HSD17B10	0.0007401589214157833	-0.000102303823994115	gene_expression	resistance
ANKRD10	0.000737330077273727	-2.764398767576317e-05	gene_expression	resistance
CDK6	0.0007331902901793632	0.000134496345037705	gene_expression	response
GRN	0.0007309580653799605	0.00011732963397724901	gene_expression	response
SLC35A1	0.000722719047313655	6.257135874769268e-05	gene_expression	response
TIAM1	0.0007197217069791267	8.480005383968491e-05	gene_expression	response
PIGB	0.0007194147561707929	9.082284286318619e-05	gene_expression	response
EBP	0.0007191537022186338	-4.870799934869052e-05	gene_expression	resistance
ST6GALNAC2	0.0007081092773009323	8.935616466497256e-05	gene_expression	response
PXN	0.00070689190382731	6.688503339808441e-06	gene_expression	response
WDR7	0.0007068100796020201	4.790740296119985e-05	gene_expression	response
TSTA3	0.0007038885780118831	9.70531590029601e-05	gene_expression	response
PDLIM1	0.0006905445701346054	-6.35544670372566e-05	gene_expression	resistance
ssgsea_Epithelial Mesenchymal Transition	0.0006896866212948633	4.106901928738135e-05	ssGSEA_pathway	response
ssgsea_Hypoxia	0.00068601604550838	0.00019225937106599907	ssGSEA_pathway	response
PAF1	0.0006747935363365827	-9.527088600602444e-05	gene_expression	resistance
PIK3CA	0.000663225445346971	0.00026193416060213344	gene_expression	response
ETV1	0.0006535818229603029	8.415044199292965e-05	gene_expression	response
TOR1A	0.0006390989598781175	-1.6866835097902472e-05	gene_expression	resistance
CETN3	0.0006289721474086094	9.79307440902649e-05	gene_expression	response
CDH3	0.0006279579981485052	2.4632803418479122e-05	gene_expression	response
MYBL2	0.0006266837427650783	6.688450854831043e-05	gene_expression	response
NCAPD2	0.0006128416545649556	5.3597593305513384e-05	gene_expression	response
DCK	0.0006113787231715865	8.482668885795172e-05	gene_expression	response
ssgsea_Xenobiotic Metabolism	0.0006059586154810281	9.071584728071252e-06	ssGSEA_pathway	response
NFKB2	0.0006041766558186582	0.00018258525182296054	gene_expression	response
TOPBP1	0.0006013046907519674	2.0850409710045216e-05	gene_expression	response
AKAP8	0.0006002133535487662	-2.8810576217055272e-05	gene_expression	resistance
CLSTN1	0.0005854717913198579	-2.770937757237403e-05	gene_expression	resistance
GRWD1	0.0005839314771134707	5.055319730671525e-05	gene_expression	response
ERBB2	0.0005771789233605303	4.4075548328555535e-05	gene_expression	response
GADD45A	0.0005736079068618485	-1.919832427034761e-05	gene_expression	resistance
INPP1	0.0005730319070026805	3.1163743214171534e-05	gene_expression	response
MALT1	0.0005640589925631453	0.00012140764641003583	gene_expression	response
SLC25A46	0.0005537155603283349	-2.2580946407542152e-05	gene_expression	resistance
INTS3	0.0005519600843241697	1.5825580983245323e-05	gene_expression	response
AMDHD2	0.0005496765149164688	7.056447880691737e-05	gene_expression	response
ABHD6	0.000541387080843248	-2.3779452755910796e-05	gene_expression	resistance
PARP1	0.0005289668635166502	6.163694817591756e-05	gene_expression	response
CDK19	0.0005070110998102613	-6.544631782648895e-06	gene_expression	resistance
HSD17B11	0.0005030390544508959	6.154104296982996e-05	gene_expression	response
CCNH	0.0005007563334290635	-4.889530147947616e-05	gene_expression	resistance
ssgsea_Complement	0.0004632971744116799	6.348365600583631e-05	ssGSEA_pathway	response
DUSP11	0.0004592459405545767	5.624007085575224e-05	gene_expression	response
KIAA0753	0.0004573819736085329	1.4666356416351412e-05	gene_expression	response
NOLC1	0.0004516910003358498	-9.210326481909877e-05	gene_expression	resistance
RRP1B	0.00044689939327351256	-7.89210483155092e-05	gene_expression	resistance
PLCB3	0.0004390643639049171	1.0223315248563167e-05	gene_expression	response
RNH1	0.0004378557554752946	-8.38305704134028e-05	gene_expression	resistance
TRAPPC3	0.0004343219043608888	4.915848100724463e-05	gene_expression	response
VGLL4	0.00038914398549027727	9.184769759877229e-06	gene_expression	response
ERBB3	0.0003878247195085316	7.219802859385267e-05	gene_expression	response
TUBB6	0.000373761192945067	-1.0214605392807136e-05	gene_expression	resistance
MAST2	0.0003252689741317443	-2.0615294805803174e-05	gene_expression	resistance
MICALL1	0.0003172134566237674	2.8313312203215674e-05	gene_expression	response
MYL9	0.00028842513125866814	-8.008173061685514e-05	gene_expression	resistance
CNPY3	0.0002644438239677556	-5.8445063080168476e-05	gene_expression	resistance
ssgsea_Coagulation	0.0002641839973881536	-3.493479799987649e-05	ssGSEA_pathway	resistance
ssgsea_Myogenesis	0.0002602738395951629	-5.6742797784315795e-05	ssGSEA_pathway	resistance
FHL2	0.0002599770089140703	1.309109719225393e-05	gene_expression	response
LIPA	0.00024365123514627385	6.588278918101854e-05	gene_expression	response
ABCF3	0.00023830084884709617	7.705993847221457e-06	gene_expression	response
DAG1	0.00021611102456817844	-1.2744433539713005e-05	gene_expression	resistance
HK1	0.00019598459581537082	-4.4091019544925095e-05	gene_expression	resistance
EDEM1	0.00017338751248742405	-3.576499558505028e-05	gene_expression	resistance
MNAT1	0.0001649272305212175	-2.018099626455878e-05	gene_expression	resistance
KDM5A	0.00015595100258014257	-2.7409319670086705e-05	gene_expression	resistance
PDHX	0.00014411629540294948	-3.916743579729128e-05	gene_expression	resistance
STUB1	0.00013909039072684522	2.6651944075321163e-05	gene_expression	response
TM9SF2	0.00012151351474951638	-7.708218481158893e-06	gene_expression	resistance
PAN2	5.465658613249545e-05	1.0593935229695177e-05	gene_expression	response
MTF2	0.0	0.0	gene_expression	resistance
DNM1L	0.0	0.0	gene_expression	resistance
PEX11A	0.0	0.0	gene_expression	resistance
ZMIZ1	0.0	0.0	gene_expression	resistance
CASP10	0.0	0.0	gene_expression	resistance
SSBP2	0.0	0.0	gene_expression	resistance
CDC25B	0.0	0.0	gene_expression	resistance
UFM1	0.0	0.0	gene_expression	resistance
ADRB2	0.0	0.0	gene_expression	resistance
TERT	0.0	0.0	gene_expression	resistance
